population,temperature,sire,dam,dam.sire,tray,block,residual,additive,nonadd,maternal,trait
LK-Vendace,4.5°C,419.6986515,828.073165,846.2449724,3.007828313,3543.923943,5967.932559,1678.794606,3384.97989,408.3745136,ADD
LK-Vendace,4.5°C,741.2296998,1419.274167,568.7747046,0,3944.686657,5934.656165,2964.918799,2275.098818,678.0444669,ADD
LK-Vendace,4.5°C,332.7312602,1094.870886,342.7386627,56.37554042,3796.926813,5886.271961,1330.925041,1370.954651,762.1396257,ADD
LK-Vendace,4.5°C,479.1338818,846.8324321,452.4047191,8.861581511,3441.727443,6551.389448,1916.535527,1809.618876,367.6985503,ADD
LK-Vendace,4.5°C,515.8484262,814.1248272,450.2961752,0,3291.411366,6675.794199,2063.393705,1801.184701,298.276401,ADD
LK-Vendace,4.5°C,662.6704927,1338.340557,931.188894,32.90572846,2849.031207,6227.549104,2650.681971,3724.755576,675.6700646,ADD
LK-Vendace,4.5°C,590.4662856,1209.099607,320.1016491,68.53954522,2952.989335,6524.577186,2361.865143,1280.406596,618.6333217,ADD
LK-Vendace,4.5°C,616.6563186,1275.470523,638.3765864,0,2806.927809,6246.643892,2466.625275,2553.506346,658.8142044,ADD
LK-Vendace,4.5°C,498.1745071,754.9790991,486.2021399,0,3726.445759,7107.216664,1992.698028,1944.80856,256.8045921,ADD
LK-Vendace,4.5°C,388.2109585,1248.570369,954.1958083,0,3308.633887,5868.717368,1552.843834,3816.783233,860.3594109,ADD
LK-Vendace,4.5°C,312.2658981,1473.78545,804.895842,0,2916.992624,7027.631169,1249.063593,3219.583368,1161.519552,ADD
LK-Vendace,4.5°C,365.732863,739.4065839,885.5171509,0,3646.33396,5979.315697,1462.931452,3542.068604,373.6737209,ADD
LK-Vendace,4.5°C,447.3231169,1063.121957,211.6797369,9.34E-07,3232.897215,5964.264323,1789.292468,846.7189477,615.7988404,ADD
LK-Vendace,4.5°C,272.9083164,719.9786499,1126.668737,0,2948.433311,6101.971366,1091.633266,4506.674947,447.0703334,ADD
LK-Vendace,4.5°C,408.8054018,1081.602387,638.1001707,0,2870.129959,6704.974001,1635.221607,2552.400683,672.7969853,ADD
LK-Vendace,4.5°C,678.6899957,1150.145535,578.5917613,0,3185.069144,5942.379589,2714.759983,2314.367045,471.4555388,ADD
LK-Vendace,4.5°C,380.6629243,1668.043533,483.7048742,6.763464002,2580.161325,7304.789505,1522.651697,1934.819497,1287.380609,ADD
LK-Vendace,4.5°C,508.1683311,1608.156663,799.6380791,0,2548.421848,6161.114008,2032.673324,3198.552316,1099.988332,ADD
LK-Vendace,4.5°C,443.7509552,1032.717455,1058.173514,0,3471.434614,6370.742154,1775.003821,4232.694057,588.9665,ADD
LK-Vendace,4.5°C,0,736.517261,1175.951844,0,3054.679517,5973.950806,0,4703.807374,736.517261,ADD
LK-Vendace,4.5°C,482.7943176,828.9100145,762.3558652,1.73E-06,3560.45632,6181.889799,1931.17727,3049.423461,346.1156969,ADD
LK-Vendace,4.5°C,518.8568893,770.4159071,553.784251,6.850176443,3389.805303,5926.918979,2075.427557,2215.137004,251.5590178,ADD
LK-Vendace,4.5°C,708.9088719,950.1041328,625.778121,25.15583108,3264.806634,6342.098376,2835.635487,2503.112484,241.1952609,ADD
LK-Vendace,4.5°C,443.3840113,1096.893615,1019.108803,0,2825.760052,5979.232352,1773.536045,4076.435212,653.509604,ADD
LK-Vendace,4.5°C,950.8213829,1874.475262,207.1316515,19.6242967,2632.010953,6361.395264,3803.285531,828.5266061,923.6538787,ADD
LK-Vendace,4.5°C,345.2406124,823.2435269,582.5994308,11.37112972,3963.851923,6581.623108,1380.96245,2330.397723,478.0029145,ADD
LK-Vendace,4.5°C,502.8372089,1063.528978,526.7366653,1.51E-06,3256.39671,6232.718393,2011.348836,2106.946661,560.6917696,ADD
LK-Vendace,4.5°C,268.2918593,773.1409084,955.8117368,0,3272.671,6074.967826,1073.167437,3823.246947,504.8490491,ADD
LK-Vendace,4.5°C,378.335218,822.711683,594.7825325,0,4073.174367,6601.233364,1513.340872,2379.13013,444.3764649,ADD
LK-Vendace,4.5°C,626.2224484,1565.650371,447.7838912,0,4109.318933,6234.553913,2504.889794,1791.135565,939.4279225,ADD
LK-Vendace,4.5°C,410.0066046,1027.164118,328.875254,0,3158.720385,6795.913061,1640.026418,1315.501016,617.1575137,ADD
LK-Vendace,4.5°C,774.8295031,1366.979967,127.5141841,54.8617098,2951.879949,6479.2007,3099.318012,510.0567363,592.150464,ADD
LK-Vendace,4.5°C,856.6543051,1232.326773,329.5302713,0,2845.358675,6333.476821,3426.61722,1318.121085,375.672468,ADD
LK-Vendace,4.5°C,626.5396573,1255.699101,542.7423356,0,2993.406314,6603.031671,2506.158629,2170.969342,629.1594433,ADD
LK-Vendace,4.5°C,814.7807738,1073.398498,402.5977265,0,2442.192655,6227.062686,3259.123095,1610.390906,258.6177241,ADD
LK-Vendace,4.5°C,312.7564463,1342.039034,445.8683051,96.33741735,2784.599271,6053.517671,1251.025785,1783.47322,1029.282588,ADD
LK-Vendace,4.5°C,508.182943,947.0755386,123.8621799,0,3769.256878,6669.911393,2032.731772,495.4487196,438.8925957,ADD
LK-Vendace,4.5°C,382.3524224,727.6761881,1120.07233,0,3536.133192,6195.869926,1529.40969,4480.28932,345.3237657,ADD
LK-Vendace,4.5°C,181.850919,964.008692,777.1398744,203.0053498,4715.710612,5117.763276,727.4036759,3108.559497,782.157773,ADD
LK-Vendace,4.5°C,97.42949456,965.2416941,1358.085331,0,2910.194973,5859.480291,389.7179782,5432.341326,867.8121996,ADD
LK-Vendace,4.5°C,793.8105388,1189.644323,472.3793019,26.59170005,2637.696003,5821.725392,3175.242155,1889.517207,395.8337842,ADD
LK-Vendace,4.5°C,1088.672349,1324.3965,550.278849,0,3746.853747,6078.552061,4354.689396,2201.115396,235.7241509,ADD
LK-Vendace,4.5°C,523.8047876,1111.983749,322.5656397,22.5995589,3884.35149,6437.344093,2095.219151,1290.262559,588.178961,ADD
LK-Vendace,4.5°C,284.4540686,1216.268597,983.0542454,11.08208352,3505.760125,6727.918703,1137.816274,3932.216982,931.8145286,ADD
LK-Vendace,4.5°C,97.88794095,917.0165945,891.3089083,0,4659.033032,6162.219822,391.5517638,3565.235633,819.1286536,ADD
LK-Vendace,4.5°C,446.6127363,1499.908564,531.9011049,0,3806.716367,6049.705872,1786.450945,2127.60442,1053.295828,ADD
LK-Vendace,4.5°C,253.8608428,1229.571425,402.3210795,0,2900.281439,6377.138953,1015.443371,1609.284318,975.710582,ADD
LK-Vendace,4.5°C,0.000262241,643.9129751,834.7718813,35.09513122,2772.598572,6546.671846,0.001048963,3339.087525,643.9127129,ADD
LK-Vendace,4.5°C,550.318876,1309.545604,357.7678156,105.935965,3046.613585,6154.595676,2201.275504,1431.071263,759.2267284,ADD
LK-Vendace,4.5°C,519.5862522,1388.947924,631.2068127,75.99382856,2937.624436,6579.929595,2078.345009,2524.827251,869.361672,ADD
LK-Vendace,4.5°C,732.8583928,884.1682787,551.5730824,0,3562.615524,6611.58205,2931.433571,2206.292329,151.309886,ADD
LK-Vendace,4.5°C,336.4796822,926.0813516,446.9302191,0,2437.348269,6916.458703,1345.918729,1787.720876,589.6016695,ADD
LK-Vendace,4.5°C,231.2135391,1154.749606,1145.810104,0,2890.528407,6101.56198,924.8541562,4583.240417,923.5360672,ADD
LK-Vendace,4.5°C,543.7354288,1112.04765,562.2696175,62.99371418,4153.021144,5926.095619,2174.941715,2249.07847,568.3122209,ADD
LK-Vendace,4.5°C,469.1142072,1286.741515,372.0622336,1.431997571,3931.827144,6385.873119,1876.456829,1488.248935,817.6273076,ADD
LK-Vendace,4.5°C,279.1479824,997.8316455,701.8795597,54.12045614,3108.597088,6310.020705,1116.59193,2807.518239,718.6836631,ADD
LK-Vendace,4.5°C,309.9523328,854.8205659,680.3371993,0,3747.195929,5304.211373,1239.809331,2721.348797,544.8682331,ADD
LK-Vendace,4.5°C,489.4501316,945.5469138,436.9678316,30.23753982,3090.135548,6200.346669,1957.800526,1747.871326,456.0967822,ADD
LK-Vendace,4.5°C,331.4881045,988.9468269,720.297736,0,4342.136033,5879.610409,1325.952418,2881.190944,657.4587224,ADD
LK-Vendace,4.5°C,384.2201675,1338.235454,434.0627868,0,2600.451499,7180.770611,1536.88067,1736.251147,954.0152861,ADD
LK-Vendace,4.5°C,528.8508574,1458.163822,630.8734968,0,2776.445121,6391.585602,2115.40343,2523.493987,929.3129642,ADD
LK-Vendace,4.5°C,569.5961449,1001.538996,333.4341859,40.08569584,3330.604658,6640.52848,2278.384579,1333.736744,431.9428516,ADD
LK-Vendace,4.5°C,564.4749057,1162.835503,548.8289274,0,3092.559213,5787.471353,2257.899623,2195.315709,598.3605971,ADD
LK-Vendace,4.5°C,265.3942162,1010.188398,842.7317286,9.615198227,3856.40768,5931.666402,1061.576865,3370.926914,744.7941815,ADD
LK-Vendace,4.5°C,252.4071673,1075.639802,397.0009836,0,3235.151298,6968.867922,1009.628669,1588.003934,823.232635,ADD
LK-Vendace,4.5°C,638.4305608,1687.388742,647.0927235,88.68001518,2875.03397,6247.752847,2553.722243,2588.370894,1048.958181,ADD
LK-Vendace,4.5°C,706.2246609,1322.155439,296.9313238,0,3657.85349,6523.476636,2824.898644,1187.725295,615.9307782,ADD
LK-Vendace,4.5°C,358.714908,1531.865891,578.0209727,0,4544.992433,5311.977185,1434.859632,2312.083891,1173.150983,ADD
LK-Vendace,4.5°C,108.9406197,875.6576678,1303.386171,28.41061699,3429.360424,6198.63644,435.7624788,5213.544683,766.7170481,ADD
LK-Vendace,4.5°C,247.1497721,715.8344307,782.7912738,0,3383.339891,5935.108239,988.5990886,3131.165095,468.6846585,ADD
LK-Vendace,4.5°C,202.6203165,688.8142585,1217.446176,14.49345317,3140.595261,5598.393311,810.481266,4869.784703,486.193942,ADD
LK-Vendace,4.5°C,526.3019666,1192.133377,644.8985282,78.7437614,3299.262233,6165.758989,2105.207866,2579.594113,665.8314104,ADD
LK-Vendace,4.5°C,199.3440929,865.5633324,586.1662464,0,3391.987233,6033.265077,797.3763717,2344.664986,666.2192395,ADD
LK-Vendace,4.5°C,516.8638929,680.917663,418.6006352,33.42482206,3456.881254,5546.573399,2067.455571,1674.402541,164.0537701,ADD
LK-Vendace,4.5°C,710.9768041,1392.313785,442.294577,0,3334.537615,6703.150218,2843.907216,1769.178308,681.3369814,ADD
LK-Vendace,4.5°C,498.9243009,1479.855376,757.6715503,0,3596.869699,5620.431988,1995.697204,3030.686201,980.9310748,ADD
LK-Vendace,4.5°C,185.9088071,1100.399416,519.1724416,188.108142,3235.24139,6642.822192,743.6352283,2076.689766,914.4906087,ADD
LK-Vendace,4.5°C,1239.841063,1640.043828,161.9857275,6.259844721,2255.294044,6757.533979,4959.36425,647.94291,400.2027656,ADD
LK-Vendace,4.5°C,185.9209512,963.2094277,844.6804391,235.4098753,2888.206304,5912.65883,743.683805,3378.721756,777.2884765,ADD
LK-Vendace,4.5°C,626.4981277,1031.401808,576.8881181,9.385315247,3374.133786,5981.283074,2505.992511,2307.552473,404.9036806,ADD
LK-Vendace,4.5°C,338.4057309,728.9467095,478.4298528,0,3791.941018,5786.141169,1353.622924,1913.719411,390.5409786,ADD
LK-Vendace,4.5°C,789.8015824,1329.355658,249.3813203,0,1967.71223,6655.82604,3159.20633,997.5252814,539.5540756,ADD
LK-Vendace,4.5°C,496.8882107,1174.708088,694.4786034,0,3643.104337,6437.188166,1987.552843,2777.914414,677.8198773,ADD
LK-Vendace,4.5°C,412.5994287,1356.852586,541.8366977,0,2852.419858,6827.278146,1650.397715,2167.346791,944.2531574,ADD
LK-Vendace,4.5°C,592.2149214,1290.647341,434.8247649,30.68282544,3429.231357,6321.892035,2368.859685,1739.29906,698.4324197,ADD
LK-Vendace,4.5°C,336.2581085,1673.816381,798.9420253,26.07851013,3979.468312,5593.991605,1345.032434,3195.768101,1337.558272,ADD
LK-Vendace,4.5°C,35.96566014,824.2114427,786.014635,0.002139639,3701.868014,5611.691065,143.8626406,3144.05854,788.2457826,ADD
LK-Vendace,4.5°C,420.8414279,1032.828499,751.1634359,0,3354.4129,6364.841287,1683.365712,3004.653744,611.9870708,ADD
LK-Vendace,4.5°C,339.9934199,1174.270321,304.3732368,14.07431192,3491.180105,6279.34457,1359.97368,1217.492947,834.2769008,ADD
LK-Vendace,4.5°C,35.36259431,1052.717301,855.6584435,0,3509.650883,6098.795143,141.4503772,3422.633774,1017.354706,ADD
LK-Vendace,4.5°C,312.6704255,1040.434392,385.9298338,24.21678339,2739.717049,5856.837721,1250.681702,1543.719335,727.7639667,ADD
LK-Vendace,4.5°C,253.1990775,1092.516939,715.2904197,217.475128,3964.897731,5948.118713,1012.79631,2861.161679,839.3178618,ADD
LK-Vendace,4.5°C,169.5183954,1049.548767,577.3478772,22.99512992,3188.581419,7438.231133,678.0735814,2309.391509,880.0303712,ADD
LK-Vendace,4.5°C,346.2980631,1494.588268,613.1197043,9.63998517,2658.454739,6528.062841,1385.192252,2452.478817,1148.290205,ADD
LK-Vendace,4.5°C,919.5962028,1100.164016,286.9341976,0,3519.558404,5942.071882,3678.384811,1147.73679,180.5678131,ADD
LK-Vendace,4.5°C,0,505.2824255,775.9694706,65.88027027,4271.650038,6047.062548,0,3103.877882,505.2824255,ADD
LK-Vendace,4.5°C,373.2976983,1111.597979,841.5064747,5.059772943,2916.155054,6146.293203,1493.190793,3366.025899,738.3002809,ADD
LK-Vendace,4.5°C,792.4204733,1117.219184,155.9834427,0,3405.185396,6373.742991,3169.681893,623.9337707,324.7987108,ADD
LK-Vendace,4.5°C,658.3845416,1359.959584,45.22486998,0,3493.217979,6700.32469,2633.538166,180.8994799,701.5750421,ADD
LK-Vendace,4.5°C,507.0897936,1479.371699,594.8487919,50.8681648,2422.628829,6336.432472,2028.359174,2379.395168,972.2819059,ADD
LK-Vendace,4.5°C,322.8287879,948.6133211,570.9105292,0.001005146,3755.576565,6562.645266,1291.315152,2283.642117,625.7845332,ADD
LK-Vendace,4.5°C,743.3617539,1099.394977,464.425664,60.24514388,2987.879119,6895.536645,2973.447016,1857.702656,356.033223,ADD
LK-Vendace,4.5°C,149.2862728,841.863859,885.1722017,76.41472757,3894.599959,5937.63315,597.1450913,3540.688807,692.5775862,ADD
LK-Vendace,4.5°C,225.0417033,927.5477681,807.1887926,36.06834429,2235.505359,6164.10954,900.166813,3228.75517,702.5060648,ADD
LK-Vendace,4.5°C,238.4789775,1359.227865,568.8281187,0,3133.14432,6132.204676,953.9159102,2275.312475,1120.748888,ADD
LK-Vendace,4.5°C,460.633702,1187.575647,191.9980453,0,3424.314435,6453.889707,1842.534808,767.9921812,726.9419448,ADD
LK-Vendace,4.5°C,194.7052768,841.0507113,577.4139281,0,3343.911042,6788.330895,778.8211073,2309.655713,646.3454344,ADD
LK-Vendace,4.5°C,163.2825099,984.0591435,958.6445676,18.68015959,2736.889942,6914.435053,653.1300397,3834.57827,820.7766336,ADD
LK-Vendace,4.5°C,525.340674,713.3658975,322.3934402,0,3727.681201,6499.543117,2101.362696,1289.573761,188.0252235,ADD
LK-Vendace,4.5°C,693.5429397,1161.717003,945.4875021,0,3673.880178,5428.258686,2774.171759,3781.950008,468.1740633,ADD
LK-Vendace,4.5°C,945.3471989,2035.641067,402.0152059,24.51776918,1754.486777,6437.54461,3781.388796,1608.060824,1090.293868,ADD
LK-Vendace,4.5°C,431.4159762,974.7601496,388.3862964,58.35850904,2981.214745,6288.706797,1725.663905,1553.545185,543.3441734,ADD
LK-Vendace,4.5°C,494.025609,1523.908622,246.504169,0,4108.183356,5657.598192,1976.102436,986.0166761,1029.883013,ADD
LK-Vendace,4.5°C,359.1658332,998.214391,584.4610338,28.47509165,3582.191138,5950.02698,1436.663333,2337.844135,639.0485577,ADD
LK-Vendace,4.5°C,816.7279928,1529.793859,276.7267625,0,4026.88015,5553.663289,3266.911971,1106.90705,713.0658664,ADD
LK-Vendace,4.5°C,366.6395477,693.0938164,437.9683865,0,2933.909153,5923.789453,1466.558191,1751.873546,326.4542687,ADD
LK-Vendace,4.5°C,3.44E-06,821.0930292,905.3626456,0,3116.622457,6130.287482,1.38E-05,3621.450583,821.0930258,ADD
LK-Vendace,4.5°C,272.3212012,1253.010577,235.9068024,0,3987.200259,6440.557486,1089.284805,943.6272095,980.6893762,ADD
LK-Vendace,4.5°C,825.3752961,1274.81743,394.3650152,0.224912537,3253.921927,6023.3899,3301.501184,1577.460061,449.4421342,ADD
LK-Vendace,4.5°C,137.3760137,1319.104851,654.4229444,0,2566.071849,6367.544213,549.5040548,2617.691778,1181.728838,ADD
LK-Vendace,4.5°C,232.9666152,1459.864633,579.2914659,279.7437882,3476.831522,5971.543224,931.8664609,2317.165864,1226.898018,ADD
LK-Vendace,4.5°C,607.2090545,1486.259124,338.8404694,37.62881358,2945.689415,6759.321906,2428.836218,1355.361877,879.0500696,ADD
LK-Vendace,4.5°C,129.23038,1634.578985,724.8657195,45.02749444,2491.125365,6527.333919,516.92152,2899.462878,1505.348605,ADD
LK-Vendace,4.5°C,602.6664772,1072.91551,258.5916135,0,2591.51586,6805.59863,2410.665909,1034.366454,470.2490327,ADD
LK-Vendace,4.5°C,486.1925754,1395.992248,214.1716978,0,2628.35263,6644.742462,1944.770301,856.686791,909.7996722,ADD
LK-Vendace,4.5°C,291.0598494,905.4740494,601.3196615,8.67E-07,4997.543355,6423.280472,1164.239398,2405.278646,614.4142,ADD
LK-Vendace,4.5°C,637.2696268,1426.570532,651.1527483,0,2931.200317,5994.936411,2549.078507,2604.610993,789.3009056,ADD
LK-Vendace,4.5°C,632.5010035,1409.354046,597.3493632,84.21573134,3265.0067,6249.630665,2530.004014,2389.397453,776.8530424,ADD
LK-Vendace,4.5°C,543.3057102,891.4887383,704.2879671,0,3485.833657,5895.963495,2173.222841,2817.151868,348.183028,ADD
LK-Vendace,4.5°C,281.9494023,450.9361759,647.1836833,1.44941549,4406.43542,5663.429571,1127.797609,2588.734733,168.9867736,ADD
LK-Vendace,4.5°C,580.9163573,780.0371239,678.0522402,2.23E-06,2770.257088,6477.564768,2323.665429,2712.208961,199.1207666,ADD
LK-Vendace,4.5°C,407.9815633,722.8803279,393.1334207,35.79129003,4942.335305,6129.363281,1631.926253,1572.533683,314.8987647,ADD
LK-Vendace,4.5°C,819.6396031,1375.616852,3.24E-06,0,2863.493932,6474.7366,3278.558412,1.30E-05,555.9772485,ADD
LK-Vendace,4.5°C,5.268987178,1188.149669,953.6889224,1.016223765,3699.731711,6651.156974,21.07594871,3814.75569,1182.880681,ADD
LK-Vendace,4.5°C,7.741604737,1193.513992,930.1828969,101.7143048,2821.195702,6117.312923,30.96641895,3720.731587,1185.772388,ADD
LK-Vendace,4.5°C,634.9558605,1233.641635,290.5659793,12.62653256,3320.838618,6550.871401,2539.823442,1162.263917,598.6857742,ADD
LK-Vendace,4.5°C,412.4889797,1634.167513,434.4803511,33.00617913,3006.651851,5907.989151,1649.955919,1737.921404,1221.678533,ADD
LK-Vendace,4.5°C,428.6289641,677.5227006,808.6859344,0,3682.94518,5905.844106,1714.515856,3234.743738,248.8937365,ADD
LK-Vendace,4.5°C,0,796.2904748,979.2849035,0,4173.94157,5895.334523,0,3917.139614,796.2904748,ADD
LK-Vendace,4.5°C,422.6774922,729.424187,587.1132213,19.0182012,3655.183726,5820.005161,1690.709969,2348.452885,306.7466949,ADD
LK-Vendace,4.5°C,793.4108802,1374.653053,485.6160895,0,3533.754603,6216.472445,3173.643521,1942.464358,581.2421728,ADD
LK-Vendace,4.5°C,428.5645652,1011.616619,532.9320135,3.088025158,2787.124155,5984.41232,1714.258261,2131.728054,583.0520542,ADD
LK-Vendace,4.5°C,240.4440859,648.4230331,700.6479866,141.9812211,3717.531147,5825.631141,961.7763437,2802.591946,407.9789471,ADD
LK-Vendace,4.5°C,121.5171128,982.861637,662.362507,0,3406.620941,6786.127602,486.0684513,2649.450028,861.3445241,ADD
LK-Vendace,4.5°C,589.993246,1280.861721,389.8162666,1.18E-05,3899.345946,6498.013056,2359.972984,1559.265066,690.8684747,ADD
LK-Vendace,4.5°C,343.5949719,621.9766691,670.3783837,0,2658.012375,6509.05435,1374.379887,2681.513535,278.3816972,ADD
LK-Vendace,4.5°C,214.0221196,652.4120552,1500.054677,0,2901.551678,5655.586586,856.0884783,6000.21871,438.3899356,ADD
LK-Vendace,4.5°C,39.0046211,637.8547168,704.1969607,0,4160.827428,6257.794232,156.0184844,2816.787843,598.8500957,ADD
LK-Vendace,4.5°C,201.5255795,1190.317218,601.617322,0,2731.049547,6231.583125,806.1023179,2406.469288,988.791639,ADD
LK-Vendace,4.5°C,833.8156313,1125.305947,725.9054095,0,2640.826294,6396.710965,3335.262525,2903.621638,291.4903158,ADD
LK-Vendace,4.5°C,4.21E-06,1311.05422,1238.187525,1.50E-05,4367.881527,6198.507809,1.68E-05,4952.750099,1311.054216,ADD
LK-Vendace,4.5°C,476.8341731,1391.961847,467.8129063,36.09975966,3520.531433,6332.081836,1907.336692,1871.251625,915.1276739,ADD
LK-Vendace,4.5°C,453.339549,1645.38388,779.9482802,30.84805964,2740.715779,6016.147323,1813.358196,3119.793121,1192.044331,ADD
LK-Vendace,4.5°C,515.3403507,1721.51986,816.8161113,55.76829417,2623.404523,6192.369209,2061.361403,3267.264445,1206.179509,ADD
LK-Vendace,4.5°C,885.5054996,873.5327689,630.3924446,54.07828825,3826.788205,5912.251067,3542.021998,2521.569779,-11.97273075,ADD
LK-Vendace,4.5°C,278.4209483,539.686993,1189.672122,0,4159.236741,5454.261609,1113.683793,4758.688488,261.2660447,ADD
LK-Vendace,4.5°C,858.6833529,1256.19002,627.6584176,67.17442763,1982.495437,6532.282769,3434.733411,2510.63367,397.5066676,ADD
LK-Vendace,4.5°C,375.9660663,1202.607913,378.906013,0,3500.638676,6177.225529,1503.864265,1515.624052,826.6418466,ADD
LK-Vendace,4.5°C,459.7142965,1167.317093,732.3149425,0,2590.412056,6314.109068,1838.857186,2929.25977,707.6027964,ADD
LK-Vendace,4.5°C,35.90861529,1145.908224,630.1332081,44.88615358,3373.999436,6424.312565,143.6344612,2520.532833,1109.999609,ADD
LK-Vendace,4.5°C,574.2173091,1301.023059,280.9336774,44.55534383,4222.759908,6281.829,2296.869237,1123.734709,726.8057503,ADD
LK-Vendace,4.5°C,490.890604,675.8778294,535.0157051,0,4048.685945,5641.578073,1963.562416,2140.06282,184.9872254,ADD
LK-Vendace,4.5°C,373.5082409,911.4060842,1018.306924,15.83313765,2761.289205,6291.233158,1494.032964,4073.227696,537.8978432,ADD
LK-Vendace,4.5°C,313.4541252,1187.315417,204.9552714,28.63473179,2473.140233,7012.356662,1253.816501,819.8210856,873.8612914,ADD
LK-Vendace,4.5°C,425.5088815,1252.457569,360.9302572,0,2904.795624,6967.633328,1702.035526,1443.721029,826.9486872,ADD
LK-Vendace,4.5°C,340.1910635,1016.850766,312.1656822,1.088975456,3212.835137,7471.681372,1360.764254,1248.662729,676.6597025,ADD
LK-Vendace,4.5°C,781.4831969,800.8947908,523.8478688,0,3130.537153,6120.581865,3125.932788,2095.391475,19.41159393,ADD
LK-Vendace,4.5°C,1095.871421,1486.111882,177.3825826,2.119906904,2896.837237,7232.002557,4383.485684,709.5303305,390.2404613,ADD
LK-Vendace,4.5°C,514.8447032,1082.467182,403.6802807,0,3591.722209,6714.31505,2059.378813,1614.721123,567.6224785,ADD
LK-Vendace,4.5°C,254.9218885,1414.444292,300.0777143,27.09352818,3738.449092,6173.403155,1019.687554,1200.310857,1159.522404,ADD
LK-Vendace,4.5°C,288.7320151,1351.718776,384.5145664,0,3006.731562,7241.182794,1154.92806,1538.058265,1062.986761,ADD
LK-Vendace,4.5°C,707.8074308,1191.150437,557.3198653,0,3036.264105,6158.336355,2831.229723,2229.279461,483.3430066,ADD
LK-Vendace,4.5°C,673.6019178,870.4298855,338.719367,65.05343372,3628.054706,6413.957736,2694.407671,1354.877468,196.8279677,ADD
LK-Vendace,4.5°C,921.2904773,1844.955735,285.5114662,12.12754355,2239.689294,6470.324604,3685.161909,1142.045865,923.665258,ADD
LK-Vendace,4.5°C,459.9182374,1318.209288,290.211898,0,4005.808491,6283.694189,1839.672949,1160.847592,858.291051,ADD
LK-Vendace,4.5°C,493.5638387,1289.767483,388.3197271,9.533754199,3224.9162,7020.342342,1974.255355,1553.278908,796.2036446,ADD
LK-Vendace,4.5°C,85.53232129,1191.980399,919.8360448,0,3736.93888,6657.30386,342.1292852,3679.344179,1106.448078,ADD
LK-Vendace,4.5°C,476.3943996,1100.59059,748.9254728,0,3753.01367,6191.781756,1905.577598,2995.701891,624.1961909,ADD
LK-Vendace,4.5°C,667.8848792,1189.696392,253.3084403,0,2738.262312,6228.404492,2671.539517,1013.233761,521.8115131,ADD
LK-Vendace,4.5°C,375.4665358,1081.632428,481.7342764,0,3568.732317,5965.341477,1501.866143,1926.937106,706.1658921,ADD
LK-Vendace,4.5°C,46.23868492,1487.980704,1009.488254,0,3927.590838,6242.176586,184.9547397,4037.953014,1441.742019,ADD
LK-Vendace,4.5°C,854.2028226,1341.169737,352.8662054,29.90252345,2930.986934,6284.44679,3416.811291,1411.464822,486.9669142,ADD
LK-Vendace,4.5°C,391.9633695,785.8053198,577.3148114,0,3116.481463,5935.652041,1567.853478,2309.259246,393.8419503,ADD
LK-Vendace,4.5°C,78.17712029,652.4121177,1273.171552,0,3770.681556,6341.226535,312.7084812,5092.686208,574.2349974,ADD
LK-Vendace,4.5°C,293.4584955,910.789688,743.1056828,0,3099.076093,6289.673236,1173.833982,2972.422731,617.3311925,ADD
LK-Vendace,4.5°C,510.3304378,910.5044189,489.2682051,0,4126.51234,6121.724364,2041.321751,1957.07282,400.1739812,ADD
LK-Vendace,4.5°C,714.4617704,1070.325906,482.4704827,21.85362898,3399.850842,6582.568851,2857.847082,1929.881931,355.8641353,ADD
LK-Vendace,4.5°C,308.0268417,585.8362819,482.582794,0,4148.715333,6303.338516,1232.107367,1930.331176,277.8094402,ADD
LK-Vendace,4.5°C,151.8671813,1309.615182,685.987056,0,3902.851779,6772.283997,607.4687251,2743.948224,1157.748001,ADD
LK-Vendace,4.5°C,194.4133991,1337.358963,987.9465463,16.53378607,3621.692244,6224.059797,777.6535965,3951.786185,1142.945564,ADD
LK-Vendace,4.5°C,415.6966972,545.0903966,367.9191712,7.05E-07,2857.478719,6714.633666,1662.786789,1471.676685,129.3936994,ADD
LK-Vendace,4.5°C,106.0648895,1132.28464,636.617575,2.37E-06,2293.179666,6326.964561,424.2595581,2546.4703,1026.21975,ADD
LK-Vendace,4.5°C,146.9458407,583.7972229,1071.209539,0,4384.70251,5918.304695,587.7833627,4284.838156,436.8513822,ADD
LK-Vendace,4.5°C,689.0343028,1394.983411,768.7671982,0,3558.221457,5728.351897,2756.137211,3075.068793,705.949108,ADD
LK-Vendace,4.5°C,437.0267807,1333.505696,621.349794,0,3493.203931,6280.309668,1748.107123,2485.399176,896.4789154,ADD
LK-Vendace,4.5°C,129.1385941,707.1505816,1085.006276,60.44502962,3601.988187,5524.230186,516.5543764,4340.025104,578.0119875,ADD
LK-Vendace,4.5°C,387.186836,1279.611636,495.9392732,0,3146.077499,6609.600826,1548.747344,1983.757093,892.4248004,ADD
LK-Vendace,4.5°C,153.7984398,907.4185379,720.4668837,113.6742684,3820.192127,5648.21038,615.193759,2881.867535,753.6200981,ADD
LK-Vendace,4.5°C,335.3966503,653.6940251,771.6467434,49.29928335,3028.436395,6433.006549,1341.586601,3086.586974,318.2973747,ADD
LK-Vendace,4.5°C,130.9796511,1070.963039,905.8616468,20.11197534,2683.847957,6540.366239,523.9186042,3623.446587,939.9833881,ADD
