population,temperature,sire,dam,dam.sire,tray,block,residual,additive,nonadd,maternal,trait
LK-Whitefish,7.0°C,2.83E-07,0,484.7098024,1.582005755,3.27E-08,40.1360986,1.13E-06,1938.83921,-2.83E-07,dpf
LK-Whitefish,7.0°C,0,7.34E-08,332.2341553,0,1.13E-06,53.40650707,0,1328.936621,7.34E-08,dpf
LK-Whitefish,7.0°C,3.56E-07,16.50169813,513.539652,5.680476443,0,38.88247956,1.42E-06,2054.158608,16.50169778,dpf
LK-Whitefish,7.0°C,1.59E-05,0,295.7508644,0,0,47.17546508,6.34E-05,1183.003458,-1.59E-05,dpf
LK-Whitefish,7.0°C,8.00E-07,0,490.6082795,0.002998317,0,38.04738052,3.20E-06,1962.433118,-8.00E-07,dpf
LK-Whitefish,7.0°C,6.99E-08,0,678.5133823,0,11.47530444,39.48144146,2.80E-07,2714.053529,-6.99E-08,dpf
LK-Whitefish,7.0°C,4.21E-07,5.360636953,368.824739,0,0,46.96798379,1.68E-06,1475.298956,5.360636532,dpf
LK-Whitefish,7.0°C,0,4.460299708,378.3158845,2.084381391,3.13E-06,40.68219609,0,1513.263538,4.460299708,dpf
LK-Whitefish,7.0°C,5.65E-05,0,437.1021057,0,0.003729522,35.46230536,0.000226074,1748.408423,-5.65E-05,dpf
LK-Whitefish,7.0°C,0,92.21401789,590.7976836,2.238106909,1.82E-05,49.47038227,0,2363.190734,92.21401789,dpf
LK-Whitefish,7.0°C,2.88E-06,0,839.5667414,0.233819032,2.13E-07,34.74636816,1.15E-05,3358.266966,-2.88E-06,dpf
LK-Whitefish,7.0°C,0,12.94344729,714.5815036,0.481300619,0,33.17910693,0,2858.326014,12.94344729,dpf
LK-Whitefish,7.0°C,4.82E-07,3.244395379,246.0497279,0,0,47.54952645,1.93E-06,984.1989117,3.244394897,dpf
LK-Whitefish,7.0°C,2.07E-06,110.4409152,567.8150913,0,2.26E-05,37.52643101,8.27E-06,2271.260365,110.4409131,dpf
LK-Whitefish,7.0°C,0,2.81E-08,566.2376667,0.010125952,4.48E-06,37.02507898,0,2264.950667,2.81E-08,dpf
LK-Whitefish,7.0°C,1.07E-07,0.000233501,539.4086953,2.800622622,9.26E-06,44.31796664,4.27E-07,2157.634781,0.000233395,dpf
LK-Whitefish,7.0°C,0,0,487.3081096,0,0,43.50610724,0,1949.232438,0,dpf
LK-Whitefish,7.0°C,3.31E-07,0,376.7421793,1.148073191,0,28.34910888,1.32E-06,1506.968717,-3.31E-07,dpf
LK-Whitefish,7.0°C,0,1.50E-05,513.0475994,0,9.32E-08,49.12694505,0,2052.190398,1.50E-05,dpf
LK-Whitefish,7.0°C,0,3.81E-08,736.2916224,0,0,39.65132732,0,2945.16649,3.81E-08,dpf
LK-Whitefish,7.0°C,1.07E-07,5.82E-08,470.3846995,0,50.41931445,40.94752761,4.26E-07,1881.538798,-4.83E-08,dpf
LK-Whitefish,7.0°C,0,104.2748383,569.4317371,5.58E-07,1.06E-05,30.98418039,0,2277.726948,104.2748383,dpf
LK-Whitefish,7.0°C,0,131.3917056,277.4785051,0,1.11E-06,37.94378765,0,1109.914021,131.3917056,dpf
LK-Whitefish,7.0°C,5.47E-06,5.83075761,432.4245657,0,1.25E-05,37.44078418,2.19E-05,1729.698263,5.830752142,dpf
LK-Whitefish,7.0°C,0,2.83E-08,208.1781368,0,0,44.13641955,0,832.7125471,2.83E-08,dpf
LK-Whitefish,7.0°C,0,4.26E-08,688.7848624,0,8.39E-06,42.40014275,0,2755.13945,4.26E-08,dpf
LK-Whitefish,7.0°C,0,358.7961176,557.7281878,2.15117,0,42.13936656,0,2230.912751,358.7961176,dpf
LK-Whitefish,7.0°C,7.45E-07,2.23E-07,747.2972849,0,52.15649501,46.78083627,2.98E-06,2989.18914,-5.22E-07,dpf
LK-Whitefish,7.0°C,3.19E-07,29.10165531,161.0114045,5.70E-08,1.92E-05,42.33826618,1.27E-06,644.045618,29.10165499,dpf
LK-Whitefish,7.0°C,2.78E-06,125.6534784,722.5069638,0.020562416,1.35E-06,36.35592842,1.11E-05,2890.027855,125.6534756,dpf
LK-Whitefish,7.0°C,3.85E-06,17.54612902,427.8676193,1.159996653,5.35E-06,41.7199724,1.54E-05,1711.470477,17.54612517,dpf
LK-Whitefish,7.0°C,9.94E-09,2.97E-05,656.5147233,0,49.73619356,31.95441357,3.98E-08,2626.058893,2.97E-05,dpf
LK-Whitefish,7.0°C,1.24E-05,213.1044298,512.0306313,0,5.81E-06,41.86785611,4.97E-05,2048.122525,213.1044174,dpf
LK-Whitefish,7.0°C,2.34E-06,0,624.8495968,0,4.17E-05,39.01680292,9.36E-06,2499.398387,-2.34E-06,dpf
LK-Whitefish,7.0°C,8.02E-09,28.57753353,262.3569738,5.03776747,9.040534883,44.84480734,3.21E-08,1049.427895,28.57753352,dpf
LK-Whitefish,7.0°C,0,190.2838872,309.4486097,2.013230041,0,39.9324112,0,1237.794439,190.2838872,dpf
LK-Whitefish,7.0°C,7.35E-06,0,617.2881175,0,1.17E-06,45.12009304,2.94E-05,2469.15247,-7.35E-06,dpf
LK-Whitefish,7.0°C,0,73.9714157,81.46539318,0,0,39.0985147,0,325.8615727,73.9714157,dpf
LK-Whitefish,7.0°C,0,0,629.0346487,0,0,36.04327388,0,2516.138595,0,dpf
LK-Whitefish,7.0°C,0,0,533.0285857,0,6.58E-07,40.94316494,0,2132.114343,0,dpf
LK-Whitefish,7.0°C,1.57E-07,0,362.0239442,0,0,36.87474657,6.29E-07,1448.095777,-1.57E-07,dpf
LK-Whitefish,7.0°C,0,0,189.8973139,0,0,39.05480487,0,759.5892554,0,dpf
LK-Whitefish,7.0°C,3.43E-05,4.31E-06,524.1080624,0,7.159870104,41.63777478,0.00013709,2096.43225,-3.00E-05,dpf
LK-Whitefish,7.0°C,6.34E-05,2.01E-07,486.6858199,0.522618836,1.21E-08,40.25725774,0.000253657,1946.74328,-6.32E-05,dpf
LK-Whitefish,7.0°C,7.73E-08,0,531.4788263,0,0,40.42218733,3.09E-07,2125.915305,-7.73E-08,dpf
LK-Whitefish,7.0°C,2.35E-07,3.37E-06,480.9480065,0.146142517,105.2324657,31.39461343,9.39E-07,1923.792026,3.13E-06,dpf
LK-Whitefish,7.0°C,0,147.9038253,771.5334521,1.27E-08,0,38.00559251,0,3086.133808,147.9038253,dpf
LK-Whitefish,7.0°C,0,26.02793305,360.7321375,0,0,41.81616055,0,1442.92855,26.02793305,dpf
LK-Whitefish,7.0°C,0,5.85213252,172.765821,4.588011026,1.95E-07,40.43497116,0,691.0632839,5.85213252,dpf
LK-Whitefish,7.0°C,2.94E-07,0,590.4700955,1.68034477,2.25E-07,45.29003519,1.18E-06,2361.880382,-2.94E-07,dpf
LK-Whitefish,7.0°C,3.653343889,27.02418473,136.8471434,0,0,36.60127835,14.61337556,547.3885735,23.37084084,dpf
LK-Whitefish,7.0°C,4.96E-08,0,632.5591444,3.369291448,0,39.95917334,1.98E-07,2530.236578,-4.96E-08,dpf
LK-Whitefish,7.0°C,1.92E-07,1.55E-06,425.5454672,0,2.47E-06,41.79532312,7.67E-07,1702.181869,1.36E-06,dpf
LK-Whitefish,7.0°C,0,1.82E-06,652.7480814,2.128247599,1.95E-05,39.59723757,0,2610.992325,1.82E-06,dpf
LK-Whitefish,7.0°C,0,228.5843262,202.3566255,1.02E-08,0,34.53554521,0,809.4265021,228.5843262,dpf
LK-Whitefish,7.0°C,4.28E-07,25.30041804,449.4465137,0,2.86E-08,34.84839322,1.71E-06,1797.786055,25.30041761,dpf
LK-Whitefish,7.0°C,0.001905307,0.001344487,600.3096913,0,3.99E-06,41.75987911,0.007621226,2401.238765,-0.000560819,dpf
LK-Whitefish,7.0°C,4.72E-07,0,489.581544,0,6.244919685,45.84779302,1.89E-06,1958.326176,-4.72E-07,dpf
LK-Whitefish,7.0°C,0,113.5442253,316.78779,1.251167771,1.80E-06,37.16541472,0,1267.15116,113.5442253,dpf
LK-Whitefish,7.0°C,0,80.94704201,349.1910949,0,4.72E-07,39.20844684,0,1396.764379,80.94704201,dpf
LK-Whitefish,7.0°C,0,0,648.076824,0,5.08E-08,39.877256,0,2592.307296,0,dpf
LK-Whitefish,7.0°C,0,0,318.22901,0,0,29.18013991,0,1272.91604,0,dpf
LK-Whitefish,7.0°C,0,2.13E-07,506.5726712,0,9.91E-07,45.31403189,0,2026.290685,2.13E-07,dpf
LK-Whitefish,7.0°C,6.38E-06,1.52E-12,576.0545743,0.746729699,2.01E-07,42.29869223,2.55E-05,2304.218297,-6.38E-06,dpf
LK-Whitefish,7.0°C,8.14E-07,4.56E-08,358.2934424,0,0.410642386,39.07848318,3.26E-06,1433.17377,-7.69E-07,dpf
LK-Whitefish,7.0°C,1.72E-06,50.63677008,311.8671577,1.177139566,0,32.34681687,6.88E-06,1247.468631,50.63676836,dpf
LK-Whitefish,7.0°C,5.60E-07,267.9494069,475.0089786,0.446821416,1.43E-06,39.48256692,2.24E-06,1900.035914,267.9494063,dpf
LK-Whitefish,7.0°C,1.70E-06,162.7563461,326.8580591,0.218239072,0,43.21239114,6.80E-06,1307.432236,162.7563444,dpf
LK-Whitefish,7.0°C,2.97E-08,167.9816251,359.0480655,0.02083243,0,35.28506663,1.19E-07,1436.192262,167.9816251,dpf
LK-Whitefish,7.0°C,0,0,573.0088912,2.197371206,1.11E-07,37.71528648,0,2292.035565,0,dpf
LK-Whitefish,7.0°C,3.82E-06,119.1038229,593.7692302,1.100670677,0,39.27999194,1.53E-05,2375.076921,119.103819,dpf
LK-Whitefish,7.0°C,0,48.31628481,234.7006602,1.113011648,1.16E-06,37.0452908,0,938.8026409,48.31628481,dpf
LK-Whitefish,7.0°C,2.09E-07,51.39754713,451.873648,0,8.47E-05,39.14001151,8.38E-07,1807.494592,51.39754692,dpf
LK-Whitefish,7.0°C,3.61E-08,55.89766515,480.6790158,1.265696514,0,35.65155996,1.44E-07,1922.716063,55.89766512,dpf
LK-Whitefish,7.0°C,0,0,252.7577383,2.121526471,7.01E-08,35.81454734,0,1011.030953,0,dpf
LK-Whitefish,7.0°C,7.55E-06,3.77E-08,598.9620785,1.587016875,29.73919408,35.36398162,3.02E-05,2395.848314,-7.51E-06,dpf
LK-Whitefish,7.0°C,0,4.29E-06,552.2221193,0,0,47.04072688,0,2208.888477,4.29E-06,dpf
LK-Whitefish,7.0°C,3.15E-06,48.99950209,250.3407247,0,24.38449103,38.35799342,1.26E-05,1001.362899,48.99949894,dpf
LK-Whitefish,7.0°C,0,0,599.2026434,0,1.67E-07,36.33802861,0,2396.810574,0,dpf
LK-Whitefish,7.0°C,9.67E-09,29.86944109,65.01649411,0,4.36E-09,37.53838141,3.87E-08,260.0659764,29.86944109,dpf
LK-Whitefish,7.0°C,0,1.18E-05,466.1787621,4.32E-08,0.004830536,43.4005868,0,1864.715049,1.18E-05,dpf
LK-Whitefish,7.0°C,0,100.7476642,331.0643734,1.594283578,0,39.3838369,0,1324.257494,100.7476642,dpf
LK-Whitefish,7.0°C,0,3.251147947,633.0174444,0,6.19E-07,41.88720058,0,2532.069778,3.251147947,dpf
LK-Whitefish,7.0°C,8.99E-08,277.4030164,556.1151523,0,2.83E-08,39.95752508,3.60E-07,2224.460609,277.4030163,dpf
LK-Whitefish,7.0°C,0,53.16377439,230.0644153,0.388897315,0,48.10844528,0,920.2576614,53.16377439,dpf
LK-Whitefish,7.0°C,1.66E-08,13.10898409,686.1110109,0.674542245,0.010660384,34.01573929,6.66E-08,2744.444044,13.10898408,dpf
LK-Whitefish,7.0°C,5.10E-08,176.3166208,323.3051776,0.132409109,0,40.01473299,2.04E-07,1293.220711,176.3166207,dpf
LK-Whitefish,7.0°C,6.45E-06,1.11E-06,767.4318501,0,1.79E-05,49.63782262,2.58E-05,3069.7274,-5.33E-06,dpf
LK-Whitefish,7.0°C,0,0,549.2586424,1.224938507,3.26E-06,39.58553752,0,2197.03457,0,dpf
LK-Whitefish,7.0°C,0,219.2909956,187.2836548,0.351456507,1.97E-08,39.27983987,0,749.1346192,219.2909956,dpf
LK-Whitefish,7.0°C,0,2.05E-08,616.0327426,0,0,32.02823984,0,2464.13097,2.05E-08,dpf
LK-Whitefish,7.0°C,0,58.52009637,669.5575686,0,3.88E-07,46.39944505,0,2678.230274,58.52009637,dpf
LK-Whitefish,7.0°C,8.54E-06,3.43E-07,612.1019021,1.65E-08,13.48197831,38.46041528,3.42E-05,2448.407608,-8.20E-06,dpf
LK-Whitefish,7.0°C,5.02E-08,1.60E-07,518.0000216,0,1.11E-07,39.71140118,2.01E-07,2072.000087,1.09E-07,dpf
LK-Whitefish,7.0°C,4.91E-08,1.61E-07,655.0477819,0.809302419,0,44.99919619,1.96E-07,2620.191128,1.12E-07,dpf
LK-Whitefish,7.0°C,4.19E-06,0,473.3893928,0,0,23.22006482,1.68E-05,1893.557571,-4.19E-06,dpf
LK-Whitefish,7.0°C,2.08E-08,32.53571589,277.7007272,4.387219296,0,36.16097458,8.34E-08,1110.802909,32.53571587,dpf
LK-Whitefish,7.0°C,0,0,296.9754044,1.852418767,0,37.03296515,0,1187.901617,0,dpf
LK-Whitefish,7.0°C,1.83E-06,0.888609732,324.4294799,2.788631377,0,39.48594338,7.34E-06,1297.71792,0.888607897,dpf
LK-Whitefish,7.0°C,1.66E-06,98.07105258,689.4945431,0,0,44.70900669,6.64E-06,2757.978172,98.07105093,dpf
LK-Whitefish,7.0°C,0,0,536.6673806,1.326811142,0,45.85542858,0,2146.669522,0,dpf
LK-Whitefish,7.0°C,0,1.01E-11,581.4675871,2.610346156,1.03E-05,32.97259356,0,2325.870348,1.01E-11,dpf
LK-Whitefish,7.0°C,0,0,775.4239873,0.330064272,3.922408461,41.40467744,0,3101.695949,0,dpf
LK-Whitefish,7.0°C,0,3.09E-06,610.5011328,0,3.30E-05,45.50530711,0,2442.004531,3.09E-06,dpf
LK-Whitefish,7.0°C,0,228.312084,255.7652945,0,0,39.88296855,0,1023.061178,228.312084,dpf
LK-Whitefish,7.0°C,0,7.16E-07,284.9787851,0,4.08E-06,45.28625732,0,1139.915141,7.16E-07,dpf
LK-Whitefish,7.0°C,0,3.63E-05,505.7001531,0.883145021,1.58494412,41.09540779,0,2022.800612,3.63E-05,dpf
LK-Whitefish,7.0°C,0.00026488,41.78027989,794.2694264,0,2.28E-05,36.72165707,0.00105952,3177.077706,41.78001501,dpf
LK-Whitefish,7.0°C,6.53E-05,7.93E-06,469.3044375,0,5.75E-06,37.24233849,0.000261323,1877.21775,-5.74E-05,dpf
LK-Whitefish,7.0°C,2.03E-07,1.34E-05,587.3265124,0.83124331,1.24E-06,40.7399115,8.11E-07,2349.306049,1.32E-05,dpf
LK-Whitefish,7.0°C,1.97E-05,69.82743953,303.1077558,0,0,36.4955582,7.88E-05,1212.431023,69.82741983,dpf
LK-Whitefish,7.0°C,1.30E-07,3.65E-07,572.9734394,0.260887404,0,37.05446963,5.20E-07,2291.893758,2.35E-07,dpf
LK-Whitefish,7.0°C,1.72E-07,23.52744277,354.230157,0,0,46.10717847,6.89E-07,1416.920628,23.5274426,dpf
LK-Whitefish,7.0°C,0,149.0160063,602.3867821,0.45319883,9.33E-06,40.20205698,0,2409.547128,149.0160063,dpf
LK-Whitefish,7.0°C,5.93E-07,30.55932804,153.7382058,0,0,48.25040495,2.37E-06,614.952823,30.55932745,dpf
LK-Whitefish,7.0°C,0,0.006341633,396.5657256,0,1.02E-05,35.58279082,0,1586.262902,0.006341633,dpf
LK-Whitefish,7.0°C,0,151.1346086,642.8400529,0,0,35.88587244,0,2571.360212,151.1346086,dpf
LK-Whitefish,7.0°C,5.19E-07,0.000140848,1235.448276,0,18.56061692,39.43912391,2.08E-06,4941.793105,0.000140328,dpf
LK-Whitefish,7.0°C,0,14.86382481,407.1658585,0,2.03E-06,39.38954654,0,1628.663434,14.86382481,dpf
LK-Whitefish,7.0°C,1.38E-05,77.95257452,518.5356861,2.776694363,7.19E-07,34.34641074,5.53E-05,2074.142744,77.95256069,dpf
LK-Whitefish,7.0°C,2.68E-07,0,430.2831265,1.29E-08,0,34.41319768,1.07E-06,1721.132506,-2.68E-07,dpf
LK-Whitefish,7.0°C,0,25.01346272,260.0532289,0.193302083,2.02E-07,40.39340531,0,1040.212916,25.01346272,dpf
LK-Whitefish,7.0°C,0.000191167,0.000123849,424.7405642,4.459800907,5.865468041,42.68017486,0.000764669,1698.962257,-6.73E-05,dpf
LK-Whitefish,7.0°C,0,163.9126669,629.3629693,0,5.68E-07,34.48612246,0,2517.451877,163.9126669,dpf
LK-Whitefish,7.0°C,1.33E-07,6.44E-05,570.0988885,1.334283934,0,36.08555212,5.34E-07,2280.395554,6.43E-05,dpf
LK-Whitefish,7.0°C,1.46E-07,0,322.4642819,2.097550717,8.47E-08,32.46271189,5.83E-07,1289.857128,-1.46E-07,dpf
LK-Whitefish,7.0°C,0,138.5897797,610.5935148,0.822717026,8.89E-08,32.79910237,0,2442.374059,138.5897797,dpf
LK-Whitefish,7.0°C,9.67E-08,2.45E-07,553.9122369,0,0,46.7808974,3.87E-07,2215.648948,1.49E-07,dpf
LK-Whitefish,7.0°C,0,32.95049734,344.536513,0.017437455,3.55E-08,33.37069079,0,1378.146052,32.95049734,dpf
LK-Whitefish,7.0°C,1.19E-08,54.35813828,446.2900078,0.031420646,2.82E-06,37.26950174,4.76E-08,1785.160031,54.35813827,dpf
LK-Whitefish,7.0°C,1.06E-07,119.9939314,451.1257089,1.064127475,0,39.24662041,4.23E-07,1804.502835,119.9939313,dpf
LK-Whitefish,7.0°C,5.95E-07,112.6271179,299.5838059,1.328828106,0,36.84551838,2.38E-06,1198.335224,112.6271173,dpf
LK-Whitefish,7.0°C,6.27E-07,0,578.4786979,0.438981165,0,42.22441985,2.51E-06,2313.914792,-6.27E-07,dpf
LK-Whitefish,7.0°C,0,52.5481889,223.139614,0.188256758,1.12E-07,42.49442374,0,892.5584561,52.5481889,dpf
LK-Whitefish,7.0°C,3.91E-07,0,419.9727525,0,5.50E-07,34.73428655,1.56E-06,1679.89101,-3.91E-07,dpf
LK-Whitefish,7.0°C,9.96E-07,2.46E-07,380.2698721,0,28.84368802,44.22449685,3.98E-06,1521.079488,-7.50E-07,dpf
LK-Whitefish,7.0°C,0,5.53E-06,723.1098443,0,0,38.75664777,0,2892.439377,5.53E-06,dpf
LK-Whitefish,7.0°C,4.10E-08,22.97871092,178.0824396,5.37E-09,0,36.03043912,1.64E-07,712.3297586,22.97871088,dpf
LK-Whitefish,7.0°C,4.66E-07,29.58314375,523.091375,0,1.48E-08,38.66065585,1.87E-06,2092.3655,29.58314329,dpf
LK-Whitefish,7.0°C,5.78E-06,91.9587994,355.0786705,0.823934601,2.37E-07,36.48861506,2.31E-05,1420.314682,91.95879363,dpf
LK-Whitefish,7.0°C,3.90E-07,0,610.6054848,0.035600764,0,32.27248405,1.56E-06,2442.421939,-3.90E-07,dpf
LK-Whitefish,7.0°C,0,0,585.8286954,0,0,36.50062668,0,2343.314782,0,dpf
LK-Whitefish,7.0°C,0,1.18E-06,557.5678814,4.581394607,6.16E-08,37.00256251,0,2230.271526,1.18E-06,dpf
LK-Whitefish,7.0°C,6.87E-07,21.70146967,544.0846313,0,0.000255549,36.48111612,2.75E-06,2176.338525,21.70146898,dpf
LK-Whitefish,7.0°C,1.01E-05,4.82E-07,525.9034389,0,0,39.43665279,4.04E-05,2103.613756,-9.61E-06,dpf
LK-Whitefish,7.0°C,0,0.000240494,621.3275552,7.06E-09,1.59E-07,41.50728246,0,2485.310221,0.000240494,dpf
LK-Whitefish,7.0°C,2.65E-07,1.57E-08,771.2559421,0,1.61E-07,33.22712952,1.06E-06,3085.023768,-2.49E-07,dpf
LK-Whitefish,7.0°C,1.59E-07,2.83E-07,650.6420925,6.65E-09,0,43.52335494,6.37E-07,2602.56837,1.24E-07,dpf
LK-Whitefish,7.0°C,1.25E-05,15.5895033,504.8158257,0,0.001341789,32.98688019,5.01E-05,2019.263303,15.58949078,dpf
LK-Whitefish,7.0°C,0,7.41E-08,484.4936713,0.846320256,1.72E-06,47.18501018,0,1937.974685,7.41E-08,dpf
LK-Whitefish,7.0°C,1.84E-06,0,606.2580172,0.967937014,6.29E-06,43.94160775,7.35E-06,2425.032069,-1.84E-06,dpf
LK-Whitefish,7.0°C,3.35E-08,17.44006011,514.2362652,0,0,43.14729941,1.34E-07,2056.945061,17.44006008,dpf
LK-Whitefish,7.0°C,7.26E-07,1.03E-07,665.324297,0.489746478,0,37.74462256,2.90E-06,2661.297188,-6.23E-07,dpf
LK-Whitefish,7.0°C,4.12E-08,6.68E-08,364.3172613,0,1.91E-08,37.98476864,1.65E-07,1457.269045,2.56E-08,dpf
LK-Whitefish,7.0°C,1.10E-07,0,800.8009019,0,4.37E-05,38.59643935,4.41E-07,3203.203608,-1.10E-07,dpf
LK-Whitefish,7.0°C,2.53E-08,87.75923267,281.7330714,1.120949309,0,34.60886868,1.01E-07,1126.932286,87.75923264,dpf
LK-Whitefish,7.0°C,6.68E-08,55.1356473,484.936262,0,1.49E-05,42.43448253,2.67E-07,1939.745048,55.13564724,dpf
LK-Whitefish,7.0°C,4.81E-07,10.76513919,425.2447785,0.957534158,1.14E-06,34.05638753,1.93E-06,1700.979114,10.76513871,dpf
LK-Whitefish,7.0°C,0,0,541.1649284,0.690860082,0.000310729,35.0498898,0,2164.659714,0,dpf
LK-Whitefish,7.0°C,4.02E-07,3.53E-05,634.1192351,0.532290925,1.03E-05,43.64054104,1.61E-06,2536.47694,3.49E-05,dpf
LK-Whitefish,7.0°C,3.64E-06,0,583.1696148,0,0,37.65234626,1.46E-05,2332.678459,-3.64E-06,dpf
LK-Whitefish,7.0°C,0,0,693.9147252,2.035502575,0,33.43780792,0,2775.658901,0,dpf
LK-Whitefish,7.0°C,7.44E-08,7.15E-07,704.5970562,0,8.58E-08,40.71436579,2.97E-07,2818.388225,6.40E-07,dpf
LK-Whitefish,7.0°C,1.58E-06,0,775.6747882,0.525699065,2.73E-06,40.46024142,6.30E-06,3102.699153,-1.58E-06,dpf
LK-Whitefish,7.0°C,1.89E-06,0,834.50597,0,7.74E-06,34.3427454,7.56E-06,3338.02388,-1.89E-06,dpf
LK-Whitefish,7.0°C,0,0,922.8811032,0,0,40.61128673,0,3691.524413,0,dpf
LK-Whitefish,7.0°C,1.81E-07,188.0670457,392.6542724,0.440397859,0,32.88250186,7.25E-07,1570.617089,188.0670455,dpf
LK-Whitefish,7.0°C,0,5.175091396,288.5228562,5.114626301,1.22E-07,44.40932863,0,1154.091425,5.175091396,dpf
LK-Whitefish,7.0°C,0,13.92185476,396.9811792,1.229797441,0,37.7063962,0,1587.924717,13.92185476,dpf
LK-Whitefish,7.0°C,0.019315455,113.4505982,646.7884715,0.359884339,0.036297258,39.27248251,0.077261821,2587.153886,113.4312827,dpf
LK-Whitefish,7.0°C,1.05E-07,0,561.7398119,0,0,46.07752399,4.18E-07,2246.959248,-1.05E-07,dpf
LK-Whitefish,7.0°C,4.86E-07,39.68017402,321.9575496,0,5.29E-07,38.34835294,1.94E-06,1287.830198,39.68017353,dpf
LK-Whitefish,7.0°C,0,9.15E-07,477.745723,2.771216168,0,36.00803496,0,1910.982892,9.15E-07,dpf
LK-Whitefish,7.0°C,0.000246743,0,419.2180586,0,4.581332062,39.19332363,0.000986971,1676.872234,-0.000246743,dpf
LK-Whitefish,7.0°C,0,193.0016986,358.8989513,0,3.75E-08,35.43020976,0,1435.595805,193.0016986,dpf
LK-Whitefish,7.0°C,0,0.000349527,557.852081,0,2.410402878,39.7588634,0,2231.408324,0.000349527,dpf
LK-Whitefish,7.0°C,0,88.23734471,154.9277956,0,1.59E-07,33.33272839,0,619.7111825,88.23734471,dpf
LK-Whitefish,7.0°C,0,0.62340907,232.2388184,0,0,41.55867668,0,928.9552734,0.62340907,dpf
LK-Whitefish,7.0°C,0,0,730.6101041,0,0,34.12197156,0,2922.440416,0,dpf
LK-Whitefish,7.0°C,1.81E-06,176.0474688,383.9113187,0,3.40E-07,41.46389034,7.24E-06,1535.645275,176.047467,dpf
LK-Whitefish,7.0°C,2.18E-07,27.82208215,389.8622738,0,0,39.91397859,8.73E-07,1559.449095,27.82208193,dpf
LK-Whitefish,7.0°C,4.75E-07,0,731.8551672,1.53E-07,0,40.57551442,1.90E-06,2927.420669,-4.75E-07,dpf
LK-Whitefish,7.0°C,0.000133053,3.50E-05,329.9912657,0.467430802,0,48.95747607,0.000532211,1319.965063,-9.80E-05,dpf
LK-Whitefish,7.0°C,1.71E-07,0,320.0746724,0,0,40.20597381,6.83E-07,1280.29869,-1.71E-07,dpf
LK-Whitefish,7.0°C,2.00E-08,41.38156268,407.4203642,0,1.442681548,35.08858761,8.01E-08,1629.681457,41.38156265,dpf
LK-Whitefish,7.0°C,5.32E-09,6.72E-05,610.2331464,0,7.398373493,42.36486913,2.13E-08,2440.932586,6.72E-05,dpf
LK-Whitefish,7.0°C,0,73.14580742,476.6583458,0.727687297,0,44.54094199,0,1906.633383,73.14580742,dpf
LK-Whitefish,7.0°C,3.19E-07,34.87647521,291.3527164,0,1.02E-06,38.60246888,1.28E-06,1165.410866,34.87647489,dpf
LK-Whitefish,7.0°C,0,0,461.2929642,0,0,38.57860955,0,1845.171857,0,dpf
LK-Whitefish,7.0°C,0,9.73E-12,403.200433,0.067456847,27.30415705,44.96892613,0,1612.801732,9.73E-12,dpf
LK-Whitefish,7.0°C,8.65E-05,2.97E-07,456.6482369,0,5.74E-07,41.23836712,0.000345872,1826.592948,-8.62E-05,dpf
LK-Whitefish,7.0°C,0,37.30810875,487.4444112,0.299874122,3.30E-05,36.44755439,0,1949.777645,37.30810875,dpf
LK-Whitefish,7.0°C,2.11E-07,9.01E-08,693.9071874,0.709900674,1.58E-05,46.68008834,8.46E-07,2775.62875,-1.21E-07,dpf
LK-Whitefish,7.0°C,0,0,367.5408343,1.418572666,0,38.03648767,0,1470.163337,0,dpf
LK-Whitefish,7.0°C,6.17E-05,7.67E-07,700.4435071,0,1.93E-07,43.74873306,0.000246872,2801.774028,-6.10E-05,dpf
LK-Whitefish,7.0°C,0,0,665.8710976,0,0,41.55707697,0,2663.48439,0,dpf
LK-Whitefish,7.0°C,0,1.22E-06,639.216833,0,6.45E-07,37.44788565,0,2556.867332,1.22E-06,dpf
LK-Whitefish,7.0°C,3.35E-06,2.11E-06,648.4142659,1.030334361,7.48E-07,38.62999434,1.34E-05,2593.657064,-1.24E-06,dpf
LK-Whitefish,7.0°C,0,0,454.7466407,0.839607491,2.59E-06,45.25787652,0,1818.986563,0,dpf
LK-Whitefish,7.0°C,2.53E-05,162.5572133,393.6128157,1.583003356,3.65E-05,34.4872024,0.000101352,1574.451263,162.5571879,dpf
LK-Whitefish,7.0°C,0,0,597.1986381,0,3.29E-08,38.91534798,0,2388.794552,0,dpf
LK-Whitefish,7.0°C,2.22E-05,0,451.3146739,0.054190705,0,42.32013302,8.89E-05,1805.258695,-2.22E-05,dpf
LK-Whitefish,7.0°C,1.13E-06,178.2706882,453.7738924,2.115558236,1.84E-07,40.93386853,4.53E-06,1815.095569,178.270687,dpf
LK-Whitefish,7.0°C,0,7.49E-06,841.1284717,0,0,38.41051133,0,3364.513887,7.49E-06,dpf
LK-Whitefish,7.0°C,0,0,547.5026081,0,0,40.63074886,0,2190.010432,0,dpf
LK-Whitefish,7.0°C,0,11.59255642,339.4221765,0,8.53E-08,34.45254338,0,1357.688706,11.59255642,dpf
LK-Whitefish,7.0°C,6.79E-07,1.64E-07,749.6217536,0,3.32E-05,41.25788022,2.72E-06,2998.487014,-5.15E-07,dpf
LK-Whitefish,7.0°C,7.65E-06,9.37E-06,454.5061908,0,0,37.6793407,3.06E-05,1818.024763,1.73E-06,dpf
