population,temperature,sire,dam,dam.sire,tray,block,residual,additive,nonadd,maternal,trait
LS-Cisco,4.5°C,0,3.342264613,1.845007673,0,0,3.289868134,0,7.380030692,3.342264613,survival
LS-Cisco,4.5°C,1.21E-06,2.572685872,2.770141693,0.138274101,0.081832784,3.289868134,4.86E-06,11.08056677,2.572684657,survival
LS-Cisco,4.5°C,0,3.345095776,1.716750722,0,0,3.289868134,0,6.867002888,3.345095776,survival
LS-Cisco,4.5°C,0.017413029,3.373588609,1.69253112,0.016353914,0,3.289868134,0.069652116,6.770124481,3.35617558,survival
LS-Cisco,4.5°C,0.017944037,2.451153101,3.321282667,0.09799735,9.64E-09,3.289868134,0.071776149,13.28513067,2.433209064,survival
LS-Cisco,4.5°C,8.01E-10,2.916633041,2.51940173,0.043419601,0,3.289868134,3.20E-09,10.07760692,2.91663304,survival
LS-Cisco,4.5°C,0,2.356451467,2.190437924,0,0.337636683,3.289868134,0,8.761751695,2.356451467,survival
LS-Cisco,4.5°C,0,3.034949962,1.458973266,0,0.055704543,3.289868134,0,5.835893062,3.034949962,survival
LS-Cisco,4.5°C,0.044072173,2.808280438,1.776543622,0,1.89E-10,3.289868134,0.176288691,7.106174487,2.764208265,survival
LS-Cisco,4.5°C,5.79E-06,2.82069008,2.310125286,0.08056902,1.01E-06,3.289868134,2.32E-05,9.240501146,2.82068429,survival
LS-Cisco,4.5°C,1.39E-10,2.780845414,3.024838567,0.087263427,0,3.289868134,5.56E-10,12.09935427,2.780845414,survival
LS-Cisco,4.5°C,0,2.529329998,2.253280191,0,5.42E-10,3.289868134,0,9.013120766,2.529329998,survival
LS-Cisco,4.5°C,0.012011449,3.37001046,2.182369532,0.035176111,7.85E-06,3.289868134,0.048045797,8.729478126,3.35799901,survival
LS-Cisco,4.5°C,1.04E-10,2.661781014,2.303798401,0,2.58E-10,3.289868134,4.17E-10,9.215193603,2.661781014,survival
LS-Cisco,4.5°C,0,3.276566777,1.984865173,0,0,3.289868134,0,7.939460691,3.276566777,survival
LS-Cisco,4.5°C,2.40E-09,2.791789526,2.491913978,0.038491734,6.90E-10,3.289868134,9.59E-09,9.967655913,2.791789524,survival
LS-Cisco,4.5°C,0,2.869490066,1.831545615,0,0.066507952,3.289868134,0,7.326182461,2.869490066,survival
LS-Cisco,4.5°C,0,2.474260129,2.154988919,0.018119394,0,3.289868134,0,8.619955674,2.474260129,survival
LS-Cisco,4.5°C,1.02E-08,2.863659609,2.678613074,0,0,3.289868134,4.07E-08,10.7144523,2.863659598,survival
LS-Cisco,4.5°C,4.14E-09,2.683618305,3.257644236,0.033064673,0,3.289868134,1.66E-08,13.03057694,2.683618301,survival
LS-Cisco,4.5°C,1.23E-09,2.705593717,3.379569585,0,4.22E-10,3.289868134,4.91E-09,13.51827834,2.705593716,survival
LS-Cisco,4.5°C,2.61E-09,2.830796065,2.138787018,0.038114231,1.43E-09,3.289868134,1.04E-08,8.555148072,2.830796063,survival
LS-Cisco,4.5°C,0,3.106548939,2.135511015,0.043178905,0,3.289868134,0,8.542044061,3.106548939,survival
LS-Cisco,4.5°C,0.184640792,3.321784561,2.275741134,0.17677883,1.29E-10,3.289868134,0.738563169,9.102964537,3.137143769,survival
LS-Cisco,4.5°C,0,3.376606034,1.734360457,0,4.03E-09,3.289868134,0,6.937441829,3.376606034,survival
LS-Cisco,4.5°C,2.97E-10,3.486299283,3.355480058,0.088655536,0,3.289868134,1.19E-09,13.42192023,3.486299282,survival
LS-Cisco,4.5°C,5.21E-14,2.819907189,1.790686263,0,0,3.289868134,2.08E-13,7.16274505,2.819907189,survival
LS-Cisco,4.5°C,3.25E-09,3.498406833,2.203368319,1.72E-101,7.77E-10,3.289868134,1.30E-08,8.813473275,3.49840683,survival
LS-Cisco,4.5°C,5.07E-10,3.156374044,2.460874722,3.84E-10,0,3.289868134,2.03E-09,9.843498887,3.156374043,survival
LS-Cisco,4.5°C,0,2.76563197,2.01413226,5.08E-16,0,3.289868134,0,8.056529039,2.76563197,survival
LS-Cisco,4.5°C,0,2.942931492,1.621872251,0,0,3.289868134,0,6.487489002,2.942931492,survival
LS-Cisco,4.5°C,0.221733849,3.088105206,1.384245539,0,0,3.289868134,0.886935394,5.536982155,2.866371358,survival
LS-Cisco,4.5°C,0,2.684245453,2.015739282,0,0,3.289868134,0,8.062957129,2.684245453,survival
LS-Cisco,4.5°C,0,2.802514005,2.485028707,0,0,3.289868134,0,9.940114827,2.802514005,survival
LS-Cisco,4.5°C,0,3.010019597,1.272552391,0,5.79E-09,3.289868134,0,5.090209562,3.010019597,survival
LS-Cisco,4.5°C,0,2.513012222,2.137619872,0.015450772,1.19E-09,3.289868134,0,8.55047949,2.513012222,survival
LS-Cisco,4.5°C,4.14E-10,3.107363514,2.661372372,1.13E-10,0,3.289868134,1.66E-09,10.64548949,3.107363514,survival
LS-Cisco,4.5°C,9.78E-16,2.908483654,2.618347462,0.157968465,1.36E-09,3.289868134,3.91E-15,10.47338985,2.908483654,survival
LS-Cisco,4.5°C,0,2.730816346,1.518014131,0.067252099,1.87E-09,3.289868134,0,6.072056523,2.730816346,survival
LS-Cisco,4.5°C,0,2.894325141,1.751045064,0,0,3.289868134,0,7.004180257,2.894325141,survival
LS-Cisco,4.5°C,0.010133667,2.983794852,1.63445945,0.071023622,2.82E-07,3.289868134,0.040534666,6.537837799,2.973661185,survival
LS-Cisco,4.5°C,0,3.293172563,1.706208885,0,0,3.289868134,0,6.824835541,3.293172563,survival
LS-Cisco,4.5°C,0.289548103,3.406511837,2.642663489,0.200467737,0,3.289868134,1.158192411,10.57065396,3.116963735,survival
LS-Cisco,4.5°C,0,2.794400326,2.333831291,0,0,3.289868134,0,9.335325164,2.794400326,survival
LS-Cisco,4.5°C,1.67E-09,2.888243473,2.134784184,0,3.86E-09,3.289868134,6.68E-09,8.539136735,2.888243471,survival
LS-Cisco,4.5°C,7.21E-10,2.348230116,2.185006466,0.023530248,7.24E-10,3.289868134,2.88E-09,8.740025864,2.348230116,survival
LS-Cisco,4.5°C,0.411545933,3.435538388,2.319456686,1.16E-10,0,3.289868134,1.646183731,9.277826743,3.023992456,survival
LS-Cisco,4.5°C,2.42E-10,3.046329918,2.147737334,0,1.98E-09,3.289868134,9.66E-10,8.590949335,3.046329918,survival
LS-Cisco,4.5°C,9.66E-06,3.094437399,2.341108946,3.00E-06,2.21E-05,3.289868134,3.86E-05,9.364435782,3.094427743,survival
LS-Cisco,4.5°C,2.87E-08,3.353770384,2.44463063,2.70E-14,2.29E-08,3.289868134,1.15E-07,9.778522519,3.353770355,survival
LS-Cisco,4.5°C,4.02E-10,3.339353752,2.637621914,0,0,3.289868134,1.61E-09,10.55048766,3.339353751,survival
LS-Cisco,4.5°C,1.51E-09,2.967803289,2.964818984,0,4.46E-10,3.289868134,6.04E-09,11.85927593,2.967803288,survival
LS-Cisco,4.5°C,0.337333408,2.619766035,1.555722138,0.019965214,6.73E-07,3.289868134,1.349333631,6.222888553,2.282432628,survival
LS-Cisco,4.5°C,0.114942524,3.366472932,2.390550777,0.22909947,8.84E-09,3.289868134,0.459770096,9.562203108,3.251530408,survival
LS-Cisco,4.5°C,0,2.811966507,2.378908534,0,0,3.289868134,0,9.515634135,2.811966507,survival
LS-Cisco,4.5°C,0,2.969909961,1.917555685,1.05E-13,0,3.289868134,0,7.670222738,2.969909961,survival
LS-Cisco,4.5°C,0.032549067,3.654881941,1.994131426,0,0,3.289868134,0.130196268,7.976525704,3.622332874,survival
LS-Cisco,4.5°C,0,3.817144813,1.762062381,0.107131018,0,3.289868134,0,7.048249526,3.817144813,survival
LS-Cisco,4.5°C,0,2.807795282,1.589080679,0,1.44E-09,3.289868134,0,6.356322718,2.807795282,survival
LS-Cisco,4.5°C,0.194941368,2.964294809,1.828639541,0,5.03E-09,3.289868134,0.779765471,7.314558163,2.769353442,survival
LS-Cisco,4.5°C,3.32E-10,2.258079856,2.659494243,0,0.142789788,3.289868134,1.33E-09,10.63797697,2.258079856,survival
LS-Cisco,4.5°C,0.05759575,3.011944167,1.753747405,4.63E-09,0.03054486,3.289868134,0.230382999,7.014989621,2.954348417,survival
LS-Cisco,4.5°C,1.99E-10,3.412687274,2.286057795,0,9.09E-10,3.289868134,7.95E-10,9.144231181,3.412687273,survival
LS-Cisco,4.5°C,0.305910789,3.37808765,0.961069484,0,0,3.289868134,1.223643156,3.844277936,3.072176861,survival
LS-Cisco,4.5°C,0,2.429704677,2.51300393,0,0.04387953,3.289868134,0,10.05201572,2.429704677,survival
LS-Cisco,4.5°C,2.11E-10,3.008096406,1.737954415,0,0,3.289868134,8.46E-10,6.95181766,3.008096406,survival
LS-Cisco,4.5°C,0,2.506602605,2.070398871,0,0,3.289868134,0,8.281595482,2.506602605,survival
LS-Cisco,4.5°C,0.170477891,2.850349029,1.306694687,0,0,3.289868134,0.681911564,5.226778749,2.679871139,survival
LS-Cisco,4.5°C,0,2.670712857,2.112282398,1.04E-10,0,3.289868134,0,8.449129594,2.670712857,survival
LS-Cisco,4.5°C,0,2.637585076,2.635284931,0,0,3.289868134,0,10.54113973,2.637585076,survival
LS-Cisco,4.5°C,3.18E-08,2.744208228,2.684185572,0,0.003876474,3.289868134,1.27E-07,10.73674229,2.744208196,survival
LS-Cisco,4.5°C,0,3.214608879,1.591909767,0,0,3.289868134,0,6.367639067,3.214608879,survival
LS-Cisco,4.5°C,0.372958647,3.429230924,1.111360555,0.071162067,4.38E-10,3.289868134,1.491834587,4.44544222,3.056272277,survival
LS-Cisco,4.5°C,0,2.760721797,2.725396496,0.001826111,3.26E-10,3.289868134,0,10.90158598,2.760721797,survival
LS-Cisco,4.5°C,0,3.029620594,2.046193539,0,0,3.289868134,0,8.184774157,3.029620594,survival
LS-Cisco,4.5°C,6.81E-09,2.637370478,3.373243937,0.045050377,4.03E-08,3.289868134,2.72E-08,13.49297575,2.637370471,survival
LS-Cisco,4.5°C,0,2.7883718,1.808911361,1.16E-10,1.49E-10,3.289868134,0,7.235645446,2.7883718,survival
LS-Cisco,4.5°C,0,3.012838337,2.236155771,0.153640091,4.67E-10,3.289868134,0,8.944623084,3.012838337,survival
LS-Cisco,4.5°C,0.402643106,3.225935471,1.660858734,0,0,3.289868134,1.610572422,6.643434938,2.823292365,survival
LS-Cisco,4.5°C,0,2.718716506,2.376973061,0,5.93E-10,3.289868134,0,9.507892242,2.718716506,survival
LS-Cisco,4.5°C,0,3.073737108,1.864185583,0,0.040406647,3.289868134,0,7.456742331,3.073737108,survival
LS-Cisco,4.5°C,0.339300385,2.905315153,2.684523422,0,0,3.289868134,1.357201541,10.73809369,2.566014767,survival
LS-Cisco,4.5°C,0,2.935707082,1.534564973,0,2.70E-08,3.289868134,0,6.138259891,2.935707082,survival
LS-Cisco,4.5°C,0,3.310380818,1.585690469,0,0,3.289868134,0,6.342761878,3.310380818,survival
LS-Cisco,4.5°C,0.337254612,3.812988177,2.239057863,0.019187457,1.05E-09,3.289868134,1.349018449,8.956231453,3.475733565,survival
LS-Cisco,4.5°C,0,3.082482813,1.872186246,0,0,3.289868134,0,7.488744984,3.082482813,survival
LS-Cisco,4.5°C,4.39E-10,3.39541144,1.9629886,6.40E-09,1.59E-08,3.289868134,1.75E-09,7.851954399,3.39541144,survival
LS-Cisco,4.5°C,0.499169959,3.765079888,1.407789364,0,2.42E-10,3.289868134,1.996679834,5.631157454,3.265909929,survival
LS-Cisco,4.5°C,0,3.275212055,2.662904357,0.150798846,6.20E-10,3.289868134,0,10.65161743,3.275212055,survival
LS-Cisco,4.5°C,1.12E-10,3.033627607,2.3838772,0.110170166,1.09E-10,3.289868134,4.50E-10,9.535508799,3.033627607,survival
LS-Cisco,4.5°C,0,3.040583506,1.402028433,0,0,3.289868134,0,5.608113733,3.040583506,survival
LS-Cisco,4.5°C,0,2.902734449,1.688698954,0.060202277,0,3.289868134,0,6.754795815,2.902734449,survival
LS-Cisco,4.5°C,1.10E-10,2.821031633,2.839542852,0,0,3.289868134,4.42E-10,11.35817141,2.821031633,survival
LS-Cisco,4.5°C,0.306962533,3.22845266,1.387732918,0.010519126,3.37E-09,3.289868134,1.227850131,5.55093167,2.921490127,survival
LS-Cisco,4.5°C,8.86E-06,2.702077939,2.47870455,0.16649818,6.52E-07,3.289868134,3.55E-05,9.914818201,2.702069075,survival
LS-Cisco,4.5°C,2.39E-10,3.050949857,1.954237249,0.200576159,2.18E-08,3.289868134,9.58E-10,7.816948996,3.050949856,survival
LS-Cisco,4.5°C,0,2.659568285,1.808345362,0.037213577,0,3.289868134,0,7.233381449,2.659568285,survival
LS-Cisco,4.5°C,0,2.415276491,2.651116463,0,0,3.289868134,0,10.60446585,2.415276491,survival
LS-Cisco,4.5°C,0,3.060987148,1.944249951,1.16E-15,0,3.289868134,0,7.776999806,3.060987148,survival
LS-Cisco,4.5°C,3.07E-10,2.674134886,2.391433999,0,4.27E-10,3.289868134,1.23E-09,9.565735994,2.674134885,survival
LS-Cisco,4.5°C,1.48E-10,3.342172662,1.650364207,0.143919167,2.64E-10,3.289868134,5.92E-10,6.601456829,3.342172662,survival
LS-Cisco,4.5°C,0,2.840917156,2.708542562,0,1.07E-10,3.289868134,0,10.83417025,2.840917156,survival
LS-Cisco,4.5°C,0,2.876595543,3.202838557,0,0.003145418,3.289868134,0,12.81135423,2.876595543,survival
LS-Cisco,4.5°C,7.43E-06,3.355039949,2.644569287,0.133175403,4.25E-06,3.289868134,2.97E-05,10.57827715,3.355032518,survival
LS-Cisco,4.5°C,0,3.103987972,2.910976261,0.173779381,3.59E-10,3.289868134,0,11.64390504,3.103987972,survival
LS-Cisco,4.5°C,1.39E-10,2.781025736,1.732302694,0.022521968,2.24E-09,3.289868134,5.55E-10,6.929210777,2.781025736,survival
LS-Cisco,4.5°C,1.25E-10,3.100257074,2.425931073,0.0073985,1.09E-10,3.289868134,5.01E-10,9.703724293,3.100257074,survival
LS-Cisco,4.5°C,0.066666513,2.956242685,1.691622909,0,4.51E-10,3.289868134,0.26666605,6.766491638,2.889576173,survival
LS-Cisco,4.5°C,4.53E-09,2.93904235,1.706219026,0.115734181,5.04E-09,3.289868134,1.81E-08,6.824876103,2.939042346,survival
LS-Cisco,4.5°C,8.89E-06,3.103097992,2.917788912,0.158890038,2.05E-05,3.289868134,3.56E-05,11.67115565,3.103089098,survival
LS-Cisco,4.5°C,0.336785322,2.550874281,2.813288846,0.040588598,6.98E-10,3.289868134,1.347141289,11.25315538,2.214088959,survival
LS-Cisco,4.5°C,0,2.995970802,1.88836568,0.091515091,0,3.289868134,0,7.55346272,2.995970802,survival
LS-Cisco,4.5°C,0,3.013229862,2.712551891,0,0,3.289868134,0,10.85020756,3.013229862,survival
LS-Cisco,4.5°C,2.14E-10,2.62190758,2.281142737,0,0,3.289868134,8.57E-10,9.124570946,2.62190758,survival
LS-Cisco,4.5°C,0.818427101,2.816801085,3.341534097,0.099314467,9.25E-10,3.289868134,3.273708402,13.36613639,1.998373985,survival
LS-Cisco,4.5°C,0.134149968,2.831676158,1.41011781,0.12294664,0,3.289868134,0.53659987,5.640471238,2.69752619,survival
LS-Cisco,4.5°C,0,2.619150954,2.715263386,0,0,3.289868134,0,10.86105354,2.619150954,survival
LS-Cisco,4.5°C,0,2.315292702,2.252513322,0,1.87E-10,3.289868134,0,9.010053286,2.315292702,survival
LS-Cisco,4.5°C,1.27E-12,2.644713463,1.837118219,0,0,3.289868134,5.07E-12,7.348472876,2.644713463,survival
LS-Cisco,4.5°C,0.01703342,2.651005764,2.450792224,0,9.07E-12,3.289868134,0.068133678,9.803168898,2.633972345,survival
LS-Cisco,4.5°C,1.71E-10,3.345722651,2.796122384,0.456921652,0,3.289868134,6.85E-10,11.18448954,3.345722651,survival
LS-Cisco,4.5°C,0.669954598,2.942370119,2.817773129,0.16284596,0.010510001,3.289868134,2.679818391,11.27109252,2.272415521,survival
LS-Cisco,4.5°C,0,3.050054086,1.819766527,0.122337603,0,3.289868134,0,7.279066108,3.050054086,survival
LS-Cisco,4.5°C,0,2.958454395,1.33161717,1.31E-10,0,3.289868134,0,5.326468679,2.958454395,survival
LS-Cisco,4.5°C,0,2.979201137,2.493331719,0,6.54E-09,3.289868134,0,9.973326876,2.979201137,survival
LS-Cisco,4.5°C,0,2.829352989,2.147455906,0.160632336,7.81E-10,3.289868134,0,8.589823622,2.829352989,survival
LS-Cisco,4.5°C,0,3.005754653,2.21987121,0.016827427,0.144659395,3.289868134,0,8.87948484,3.005754653,survival
LS-Cisco,4.5°C,0,2.390828034,2.144703543,0,1.65E-13,3.289868134,0,8.57881417,2.390828034,survival
LS-Cisco,4.5°C,0,3.106170746,1.950157592,0.115576419,7.18E-10,3.289868134,0,7.80063037,3.106170746,survival
LS-Cisco,4.5°C,1.17E-05,2.166024813,2.203938056,0.00634679,0.543658044,3.289868134,4.67E-05,8.815752225,2.166013132,survival
LS-Cisco,4.5°C,0,2.60833814,2.068570152,0,0,3.289868134,0,8.274280609,2.60833814,survival
LS-Cisco,4.5°C,1.22E-05,2.864948099,2.450769569,0.025696084,1.88E-07,3.289868134,4.86E-05,9.803078277,2.864935939,survival
LS-Cisco,4.5°C,0.176424894,3.32816189,1.775815682,1.73E-08,0.002914882,3.289868134,0.705699575,7.103262728,3.151736996,survival
LS-Cisco,4.5°C,0,3.011246024,2.012038422,0.082656023,0,3.289868134,0,8.048153688,3.011246024,survival
LS-Cisco,4.5°C,1.83E-10,2.53784212,2.941742956,0,0.030170689,3.289868134,7.33E-10,11.76697182,2.53784212,survival
LS-Cisco,4.5°C,1.00E-05,2.701877333,3.264452151,4.95E-07,0.116830749,3.289868134,4.00E-05,13.0578086,2.701867327,survival
LS-Cisco,4.5°C,0,3.002198698,1.806520115,0.013485162,0,3.289868134,0,7.226080459,3.002198698,survival
LS-Cisco,4.5°C,5.80E-10,3.353234899,2.564045196,0.02927405,0,3.289868134,2.32E-09,10.25618079,3.353234899,survival
LS-Cisco,4.5°C,0,3.264052574,2.551398353,0,2.10E-10,3.289868134,0,10.20559341,3.264052574,survival
LS-Cisco,4.5°C,5.50E-09,2.403173001,2.68917132,0.103014421,9.63E-10,3.289868134,2.20E-08,10.75668528,2.403172996,survival
LS-Cisco,4.5°C,0.034915026,3.147811629,2.543808147,0,2.60E-11,3.289868134,0.139660106,10.17523259,3.112896602,survival
LS-Cisco,4.5°C,2.83E-08,3.398122179,1.975667109,0.024574246,1.33E-06,3.289868134,1.13E-07,7.902668435,3.398122151,survival
LS-Cisco,4.5°C,1.38E-10,3.569048762,2.684111725,0.025169635,7.51E-09,3.289868134,5.53E-10,10.7364469,3.569048762,survival
LS-Cisco,4.5°C,1.33E-10,2.604318625,2.072604675,0.104980199,1.11E-09,3.289868134,5.32E-10,8.290418701,2.604318625,survival
LS-Cisco,4.5°C,1.01E-09,3.303026868,2.134872737,0.400678044,1.86E-09,3.289868134,4.02E-09,8.539490949,3.303026867,survival
LS-Cisco,4.5°C,0,2.948352763,2.02376102,2.51E-13,4.28E-10,3.289868134,0,8.095044078,2.948352763,survival
LS-Cisco,4.5°C,0,2.997973234,2.646159949,0,0,3.289868134,0,10.58463979,2.997973234,survival
LS-Cisco,4.5°C,0,2.843588984,2.656088997,1.51E-10,1.17E-10,3.289868134,0,10.62435599,2.843588984,survival
LS-Cisco,4.5°C,0,3.308738925,3.439539017,0,0,3.289868134,0,13.75815607,3.308738925,survival
LS-Cisco,4.5°C,0.047545451,2.449010353,2.012328827,3.17E-10,0,3.289868134,0.190181806,8.049315307,2.401464901,survival
LS-Cisco,4.5°C,2.99E-07,2.663184951,1.588958606,0.127202351,2.78E-05,3.289868134,1.20E-06,6.355834424,2.663184652,survival
LS-Cisco,4.5°C,1.60E-10,3.164945248,1.524455227,0,1.91E-09,3.289868134,6.38E-10,6.097820906,3.164945248,survival
LS-Cisco,4.5°C,0,2.91258961,2.136642762,0,0,3.289868134,0,8.546571046,2.91258961,survival
LS-Cisco,4.5°C,9.76E-10,2.933374491,1.995772007,0,5.49E-10,3.289868134,3.91E-09,7.983088029,2.93337449,survival
LS-Cisco,4.5°C,0,2.820237326,2.28126077,0,0,3.289868134,0,9.125043078,2.820237326,survival
LS-Cisco,4.5°C,0,2.822878364,2.564944372,0,0,3.289868134,0,10.25977749,2.822878364,survival
LS-Cisco,4.5°C,0.538043014,2.694203646,2.013308954,0.223423446,0.088842159,3.289868134,2.152172055,8.053235817,2.156160632,survival
LS-Cisco,4.5°C,0,3.388486937,2.034207503,0,1.26E-10,3.289868134,0,8.136830011,3.388486937,survival
LS-Cisco,4.5°C,6.68E-08,2.883648362,1.780140186,0.025572155,1.70E-08,3.289868134,2.67E-07,7.120560743,2.883648295,survival
LS-Cisco,4.5°C,5.53E-10,3.173346551,3.142971703,0.130649917,0,3.289868134,2.21E-09,12.57188681,3.17334655,survival
LS-Cisco,4.5°C,2.82E-10,2.375623998,2.586091383,0,0,3.289868134,1.13E-09,10.34436553,2.375623998,survival
LS-Cisco,4.5°C,0.205529718,2.92821943,1.508424769,0.31089034,2.34E-09,3.289868134,0.82211887,6.033699077,2.722689712,survival
LS-Cisco,4.5°C,0,3.074234653,2.370042924,0.004680021,0,3.289868134,0,9.480171694,3.074234653,survival
LS-Cisco,4.5°C,4.89E-09,3.165283756,1.976745305,0.238061833,4.31E-09,3.289868134,1.96E-08,7.906981219,3.165283751,survival
LS-Cisco,4.5°C,2.36E-10,3.106737075,1.915595957,0,1.04E-10,3.289868134,9.44E-10,7.66238383,3.106737075,survival
LS-Cisco,4.5°C,0.043667132,2.93477805,1.803734941,0.177118113,1.31E-06,3.289868134,0.174668526,7.214939764,2.891110918,survival
LS-Cisco,4.5°C,1.60E-10,3.042160661,1.745771652,0.191237108,1.18E-09,3.289868134,6.41E-10,6.98308661,3.042160661,survival
LS-Cisco,4.5°C,3.10E-10,2.428859628,1.471427653,0,1.28E-10,3.289868134,1.24E-09,5.885710613,2.428859628,survival
LS-Cisco,4.5°C,0,3.137800386,1.629782808,0.039306199,0,3.289868134,0,6.519131231,3.137800386,survival
LS-Cisco,4.5°C,0,2.648611846,2.351125927,1.39E-10,0,3.289868134,0,9.404503709,2.648611846,survival
LS-Cisco,4.5°C,0,3.092497549,1.553278254,0.143477063,1.13E-10,3.289868134,0,6.213113015,3.092497549,survival
LS-Cisco,4.5°C,2.56E-10,2.742045134,3.041526389,0,8.25E-10,3.289868134,1.02E-09,12.16610556,2.742045134,survival
LS-Cisco,4.5°C,0,2.386067977,2.504241513,5.74E-15,0.014617142,3.289868134,0,10.01696605,2.386067977,survival
LS-Cisco,4.5°C,0,2.588598056,1.180243709,0.067651452,1.94E-10,3.289868134,0,4.720974834,2.588598056,survival
LS-Cisco,4.5°C,1.03E-09,2.330320813,2.878744209,0,3.63E-08,3.289868134,4.10E-09,11.51497683,2.330320811,survival
LS-Cisco,4.5°C,3.48E-10,2.560048951,3.906504937,0.216749677,0,3.289868134,1.39E-09,15.62601975,2.56004895,survival
LS-Cisco,4.5°C,0,2.814045385,1.015960104,0.067897355,0,3.289868134,0,4.063840417,2.814045385,survival
LS-Cisco,4.5°C,0,2.675774948,1.970402046,0,0,3.289868134,0,7.881608185,2.675774948,survival
LS-Cisco,4.5°C,2.64E-10,2.859938393,2.735972555,0,0,3.289868134,1.05E-09,10.94389022,2.859938393,survival
LS-Cisco,4.5°C,2.97E-10,3.387425064,2.097209672,0.098625206,0,3.289868134,1.19E-09,8.388838689,3.387425064,survival
LS-Cisco,4.5°C,1.68E-11,2.813375455,2.01641809,0,0,3.289868134,6.70E-11,8.065672358,2.813375455,survival
LS-Cisco,4.5°C,0.005823153,3.248259073,2.230632752,0.138164571,0,3.289868134,0.023292613,8.92253101,3.24243592,survival
LS-Cisco,4.5°C,1.15E-10,2.855020182,3.218406125,0.297900012,0.082062719,3.289868134,4.60E-10,12.8736245,2.855020182,survival
LS-Cisco,4.5°C,0,2.746704125,2.037085407,0,0,3.289868134,0,8.148341627,2.746704125,survival
LS-Cisco,4.5°C,9.49E-09,3.194947375,2.912111122,1.59E-10,1.65E-07,3.289868134,3.80E-08,11.64844449,3.194947366,survival
LS-Cisco,4.5°C,1.89E-09,3.13003368,1.961483213,0.086526299,8.58E-09,3.289868134,7.54E-09,7.845932853,3.130033678,survival
LS-Cisco,4.5°C,1.59E-09,3.034007013,1.649514433,0,8.64E-09,3.289868134,6.38E-09,6.598057733,3.034007011,survival
LS-Cisco,4.5°C,0.229870857,2.862627488,1.833355801,0,0,3.289868134,0.919483429,7.333423204,2.632756631,survival
LS-Cisco,4.5°C,0,2.621815001,1.750548424,1.25E-50,2.91E-10,3.289868134,0,7.002193695,2.621815001,survival
LS-Cisco,4.5°C,0,2.65858634,2.357248773,0,1.96E-09,3.289868134,0,9.42899509,2.65858634,survival
LS-Cisco,4.5°C,1.97E-09,3.012326487,2.298222819,0.144896389,0,3.289868134,7.86E-09,9.192891278,3.012326485,survival
LS-Cisco,4.5°C,1.37E-06,2.287655209,2.084295227,0.069417091,2.53E-06,3.289868134,5.46E-06,8.337180908,2.287653843,survival
LS-Cisco,4.5°C,1.11E-10,3.00030281,2.124173013,1.38E-68,1.69E-09,3.289868134,4.45E-10,8.496692053,3.00030281,survival
LS-Cisco,4.5°C,0,2.539452999,2.183539521,0,0,3.289868134,0,8.734158084,2.539452999,survival
LS-Cisco,4.5°C,0,2.898596565,2.11133527,0.004944224,2.34E-09,3.289868134,0,8.44534108,2.898596565,survival
LS-Cisco,4.5°C,0,3.631508652,2.398654933,0,0,3.289868134,0,9.594619732,3.631508652,survival
LS-Cisco,4.5°C,0.065089049,2.904689142,2.747420909,0,1.25E-11,3.289868134,0.260356195,10.98968364,2.839600093,survival
LS-Cisco,4.5°C,1.99E-10,3.424419939,1.598682415,0.196661709,0,3.289868134,7.98E-10,6.394729659,3.424419939,survival
LS-Cisco,4.5°C,7.29E-09,3.214157027,1.972103743,0,1.34E-10,3.289868134,2.91E-08,7.888414973,3.214157019,survival
LS-Cisco,4.5°C,8.51E-10,2.531583909,2.109329135,0.006541275,7.16E-09,3.289868134,3.40E-09,8.437316538,2.531583908,survival
LS-Cisco,4.5°C,0,2.49173623,2.149989302,0,0,3.289868134,0,8.599957208,2.49173623,survival
LS-Cisco,4.5°C,0,3.205265006,1.974948575,0.065090172,4.81E-10,3.289868134,0,7.899794302,3.205265006,survival
LS-Cisco,4.5°C,0.090379598,3.183986973,2.33750488,0.073642763,0.03784737,3.289868134,0.361518392,9.350019519,3.093607375,survival
LS-Cisco,4.5°C,0.470272857,3.092589182,2.078289302,0.145493891,1.45E-08,3.289868134,1.881091429,8.313157209,2.622316325,survival
LS-Cisco,4.5°C,0,2.727604377,2.279506124,1.76E-13,1.66E-10,3.289868134,0,9.118024496,2.727604377,survival
LS-Cisco,4.5°C,0,3.110604719,1.530487061,0,0,3.289868134,0,6.121948245,3.110604719,survival
LS-Cisco,4.5°C,0,2.714044048,1.717831355,0,0,3.289868134,0,6.871325419,2.714044048,survival
LS-Cisco,4.5°C,2.20E-10,2.808917944,2.257660748,0,0,3.289868134,8.80E-10,9.030642991,2.808917944,survival
LS-Cisco,4.5°C,5.93E-10,3.036368776,2.136273339,0,0,3.289868134,2.37E-09,8.545093358,3.036368776,survival
LS-Cisco,4.5°C,0,2.893693215,2.444312945,0,0,3.289868134,0,9.777251781,2.893693215,survival
LS-Cisco,4.5°C,0.683825748,3.095612094,1.191131292,0.085950263,1.33E-09,3.289868134,2.735302994,4.76452517,2.411786345,survival
LS-Cisco,4.5°C,0,2.747219654,2.337674858,0,1.64E-10,3.289868134,0,9.350699434,2.747219654,survival
LS-Cisco,4.5°C,0.012991485,3.329758341,2.007950845,0,0,3.289868134,0.051965938,8.031803381,3.316766857,survival
